d_loss,g_loss,epoch,batch
7.752765655517578,0.5436699986457825,0,0
5.415335655212402,0.4204871952533722,0,10
3.77881121635437,0.35848402976989746,0,20
2.7851996421813965,0.3408104181289673,0,30
2.313552141189575,0.3272799849510193,0,40
2.2942018508911133,0.3219295144081116,0,50
2.2656049728393555,0.32209187746047974,0,60
2.158679723739624,0.3187924027442932,0,70
2.166888952255249,0.317423939704895,0,80
2.0739479064941406,0.3170408606529236,0,90
2.132753849029541,0.31588390469551086,0,100
2.218576431274414,0.31542426347732544,0,110
2.0588831901550293,0.31595176458358765,0,120
2.0628738403320312,0.3154723644256592,0,130
2.032637596130371,0.31464073061943054,0,140
2.0300817489624023,0.314697802066803,0,150
2.0209105014801025,0.31420567631721497,0,160
2.0710701942443848,0.3146398067474365,0,170
2.0318825244903564,0.3143805265426636,0,180
2.064728021621704,0.31488341093063354,0,190
2.101299285888672,0.31425613164901733,0,200
2.023052453994751,0.3141059875488281,0,210
2.0413451194763184,0.3139713406562805,0,220
2.0091071128845215,0.3139593005180359,0,230
2.0117716789245605,0.31405919790267944,0,240
2.0256905555725098,0.3138963580131531,0,250
2.010336399078369,0.3139239549636841,0,260
2.044553518295288,0.313697874546051,0,270
2.0166516304016113,0.31382739543914795,0,280
2.015289068222046,0.31372714042663574,0,290
2.009679079055786,0.31378689408302307,0,300
2.0101990699768066,0.31364622712135315,0,310
2.015322685241699,0.31365489959716797,0,320
2.016895055770874,0.31370365619659424,0,330
2.0403802394866943,0.31376853585243225,0,340
2.03704833984375,0.3136886954307556,0,350
2.0118753910064697,0.3135719895362854,0,360
2.0154082775115967,0.31364578008651733,0,370
2.0128707885742188,0.3136146366596222,0,380
2.0176920890808105,0.3135066032409668,0,390
2.011728286743164,0.31363317370414734,0,400
2.018357992172241,0.3135494291782379,0,410
2.0159733295440674,0.3135167360305786,0,420
2.0094215869903564,0.31354641914367676,0,430
2.0130057334899902,0.3135645091533661,0,440
2.0166609287261963,0.3135424554347992,0,450
2.0114705562591553,0.3134955167770386,0,460
2.009899139404297,0.3134769797325134,0,470
2.0079081058502197,0.31350162625312805,0,480
2.007295608520508,0.3135821521282196,0,490
2.0071656703948975,0.3134886920452118,0,500
2.007327079772949,0.3134526014328003,0,510
2.008707046508789,0.31343841552734375,0,520
2.010457992553711,0.3134690821170807,0,530
2.014258623123169,0.3134540617465973,0,540
2.009697198867798,0.31344082951545715,0,550
2.0090932846069336,0.3134523630142212,0,560
2.0064749717712402,0.3134539723396301,0,570
2.0088703632354736,0.3134060502052307,0,580
2.0073020458221436,0.3133847117424011,0,590
2.006373405456543,0.3134225308895111,0,600
2.009399652481079,0.31339526176452637,0,610
2.0094475746154785,0.3134423494338989,0,620
2.007497549057007,0.3134010434150696,0,630
2.0077309608459473,0.31339019536972046,0,640
2.011528968811035,0.3134234845638275,0,650
2.0074212551116943,0.3134266436100006,0,660
2.008096933364868,0.3133857250213623,0,670
2.0065369606018066,0.3133784532546997,0,680
2.008047103881836,0.31337299942970276,0,690
2.008697509765625,0.31336838006973267,0,700
2.0069446563720703,0.3134019374847412,0,710
2.007822036743164,0.3133662939071655,0,720
2.0074546337127686,0.313363254070282,0,730
2.0072662830352783,0.31335699558258057,0,740
2.006368637084961,0.3133714497089386,0,750
2.0070910453796387,0.313365638256073,0,760
2.006833553314209,0.3133757710456848,0,770
2.0078067779541016,0.31336289644241333,0,780
2.007725715637207,0.31333500146865845,0,790
2.0068540573120117,0.3133718967437744,0,800
2.0122320652008057,0.3133452832698822,0,810
2.0066843032836914,0.3133769631385803,0,820
2.012955665588379,0.3133507966995239,0,830
2.007669448852539,0.3133464455604553,0,840
2.0077593326568604,0.3133368492126465,0,850
2.011568307876587,0.31334927678108215,0,860
