d_loss,g_loss,epoch,batch
4.1950225830078125,0.776331901550293,0,0
5.435304164886475,5.561066150665283,0,10
1.7377848625183105,2.4652671813964844,0,20
0.9146677255630493,3.2432634830474854,0,30
1.2475252151489258,1.254868745803833,0,40
0.2783327102661133,3.6541953086853027,0,50
0.2615540027618408,4.678174018859863,0,60
0.136988565325737,2.990795612335205,0,70
0.08105950057506561,4.573348045349121,0,80
0.11697834730148315,2.9851672649383545,0,90
2.0139389038085938,3.207841157913208,0,100
0.9951048493385315,1.2158679962158203,0,110
2.069946527481079,0.6960128545761108,0,120
2.8844380378723145,0.5410729050636292,0,130
1.7683217525482178,0.9153639078140259,0,140
1.7709380388259888,0.6813686490058899,0,150
1.7942192554473877,0.7343904972076416,0,160
2.093973159790039,0.5723278522491455,0,170
2.075324058532715,0.533074140548706,0,180
1.66779625415802,1.0036460161209106,0,190
1.5261759757995605,0.9613571763038635,0,200
1.3262724876403809,0.8103286027908325,0,210
1.459395170211792,1.2071834802627563,0,220
1.7177594900131226,0.7724282741546631,0,230
1.6188688278198242,0.652603030204773,0,240
1.5790936946868896,0.7166496515274048,0,250
1.5241196155548096,0.7477225065231323,0,260
1.508342981338501,0.7223548293113708,0,270
1.5175660848617554,0.6330157518386841,0,280
1.5465757846832275,0.6884652376174927,0,290
1.4903297424316406,0.7433047294616699,0,300
1.5023219585418701,0.7160695791244507,0,310
1.4735221862792969,0.6919472217559814,0,320
1.474029779434204,0.7103869915008545,0,330
1.4549765586853027,0.6536233425140381,0,340
1.3515467643737793,1.12999427318573,0,350
1.501105546951294,1.934273600578308,0,360
2.040837526321411,0.763340950012207,0,370
1.7447446584701538,0.7179843187332153,0,380
1.489762783050537,0.8948541283607483,0,390
1.5073055028915405,0.7597033977508545,0,400
1.3349199295043945,0.6885920763015747,0,410
1.505818486213684,0.6248259544372559,0,420
1.627593994140625,0.634258508682251,0,430
1.528414011001587,0.7523489594459534,0,440
1.3876116275787354,0.8558530807495117,0,450
1.3089410066604614,0.9232512712478638,0,460
1.5921595096588135,0.725020170211792,0,470
1.4452097415924072,0.8465344309806824,0,480
1.566697359085083,0.6738661527633667,0,490
1.4871799945831299,0.8698403835296631,0,500
1.4041082859039307,0.8972675800323486,0,510
1.0698469877243042,1.2009950876235962,0,520
1.2456551790237427,1.4126137495040894,0,530
1.5590890645980835,2.82181978225708,0,540
0.6723358035087585,1.7033429145812988,0,550
0.6178783178329468,1.3685333728790283,0,560
1.3281607627868652,1.2789154052734375,0,570
0.6696072220802307,2.03593111038208,0,580
0.7575112581253052,2.998845338821411,0,590
1.8081400394439697,1.7563650608062744,0,600
1.0635159015655518,1.4141325950622559,0,610
2.034132719039917,0.8991215229034424,0,620
1.7652837038040161,2.286595344543457,0,630
1.8550453186035156,1.5680880546569824,0,640
1.9696253538131714,0.6426994800567627,0,650
1.090624213218689,0.9671124219894409,0,660
2.00355863571167,0.6808884739875793,0,670
1.141941785812378,0.8331636190414429,0,680
1.443352460861206,2.187516212463379,0,690
1.4258308410644531,0.700094997882843,0,700
1.3983699083328247,0.9586347341537476,0,710
1.6414060592651367,1.5753294229507446,0,720
1.375243902206421,1.0637757778167725,0,730
1.7720580101013184,0.35061922669410706,0,740
1.215762734413147,0.8250830173492432,0,750
1.6697020530700684,1.1875587701797485,0,760
1.7293108701705933,1.0629997253417969,0,770
2.067594051361084,0.5293341875076294,0,780
1.2829351425170898,1.1935083866119385,0,790
0.8050941228866577,2.143551826477051,0,800
1.7382999658584595,2.472801446914673,0,810
1.4133769273757935,1.9662952423095703,0,820
1.6193913221359253,0.6917860507965088,0,830
2.355452299118042,0.5312739610671997,0,840
1.4430707693099976,0.9477798938751221,0,850
1.1097198724746704,0.7695735096931458,0,860
1.292642593383789,1.3343173265457153,0,870
1.4375749826431274,0.8236361742019653,0,880
1.4113361835479736,1.0537935495376587,0,890
1.5902447700500488,0.7380762100219727,0,900
1.6880300045013428,0.6948646306991577,0,910
1.0554218292236328,0.6377477049827576,0,920
1.5172677040100098,0.8955687880516052,0,930
1.5838805437088013,1.1294796466827393,0,940
1.5564507246017456,0.924667477607727,0,950
1.436787486076355,1.0949206352233887,0,960
1.5036518573760986,0.6960351467132568,0,970
1.4883131980895996,1.1433699131011963,0,980
1.4071910381317139,0.9297733902931213,0,990
1.2307682037353516,0.7689771056175232,0,1000
1.6609467267990112,1.5404245853424072,0,1010
1.4020543098449707,0.7189505100250244,0,1020
1.563543677330017,0.6777335405349731,0,1030
1.3210694789886475,0.9950162768363953,0,1040
1.1765689849853516,1.080186128616333,0,1050
1.1932580471038818,1.7270359992980957,0,1060
1.244491696357727,1.3297361135482788,0,1070
0.9828667044639587,2.3104286193847656,0,1080
0.79300457239151,1.805983066558838,0,1090
1.2329285144805908,1.4544641971588135,0,1100
1.3786486387252808,1.245058536529541,0,1110
1.176239252090454,0.9781641960144043,0,1120
0.6884368658065796,1.767896056175232,0,1130
0.5057368278503418,1.710698127746582,0,1140
0.5070139765739441,1.1360900402069092,0,1150
1.0528563261032104,1.1556406021118164,0,1160
0.9367489218711853,1.7266944646835327,0,1170
1.3077733516693115,0.5968804955482483,0,1180
1.2637325525283813,1.1117777824401855,0,1190
0.4283040463924408,0.9345726370811462,0,1200
2.5248911380767822,2.7912275791168213,0,1210
0.8235819339752197,0.9195302724838257,0,1220
0.5463382005691528,1.386803150177002,0,1230
1.517826795578003,1.208466649055481,0,1240
1.8600000143051147,2.6593985557556152,0,1250
1.8094900846481323,0.7745689153671265,0,1260
1.489438772201538,0.7908986806869507,0,1270
1.3753751516342163,1.0747249126434326,1,1272
1.1610984802246094,0.9011726379394531,1,1282
1.531076192855835,0.677457332611084,1,1292
1.2673430442810059,0.7249326705932617,1,1302
2.4823803901672363,2.8581783771514893,1,1312
0.8365134596824646,1.1399223804473877,1,1322
1.4590349197387695,0.7302627563476562,1,1332
