d_loss,g_loss,epoch,batch
0.5235193967819214,0.9387962222099304,0,0
0.5295464992523193,0.9088433980941772,0,10
0.5301344990730286,1.0113325119018555,0,20
0.5015619397163391,1.0420727729797363,0,30
0.5422918200492859,0.94505375623703,0,40
0.5498470067977905,1.021785020828247,0,50
0.5165016651153564,1.0717251300811768,0,60
0.5104305744171143,1.1555912494659424,0,70
0.46243345737457275,1.0808886289596558,0,80
0.48744457960128784,0.9906352758407593,0,90
0.47058695554733276,1.1191222667694092,0,100
0.4943300485610962,1.0602693557739258,0,110
0.4572623372077942,1.0272053480148315,0,120
0.4528650641441345,1.119767189025879,0,130
0.43083488941192627,1.0805466175079346,0,140
0.46032339334487915,0.9920079708099365,0,150
0.49900341033935547,1.0032517910003662,0,160
0.4903787076473236,1.0464763641357422,0,170
0.47351109981536865,1.096498727798462,0,180
0.457585871219635,1.1566736698150635,0,190
0.46234971284866333,1.116344690322876,0,200
0.4388696551322937,1.1004745960235596,0,210
0.4309365153312683,1.127903699874878,0,220
0.4494854509830475,1.0702391862869263,0,230
0.4629163444042206,1.1683319807052612,0,240
0.4582483768463135,1.154310703277588,0,250
0.4417937099933624,0.9571563601493835,0,260
0.47710904479026794,1.083569049835205,0,270
0.477927029132843,1.0271872282028198,0,280
0.4729924201965332,1.0332655906677246,0,290
0.47098979353904724,1.0737884044647217,0,300
0.47407469153404236,1.1646536588668823,0,310
0.4601359963417053,0.9944242238998413,0,320
0.48394522070884705,1.054338812828064,0,330
0.4629596471786499,1.0116662979125977,0,340
0.47514665126800537,1.0009887218475342,0,350
0.48329469561576843,1.2021528482437134,0,360
0.45010900497436523,1.1482362747192383,0,370
0.5061347484588623,0.9619479775428772,0,380
0.476439505815506,1.0133934020996094,0,390
0.5926293134689331,0.9159818887710571,0,400
0.5435715317726135,0.8689520359039307,0,410
0.5262895822525024,0.9579070806503296,0,420
0.5376343727111816,1.1928659677505493,0,430
0.5332660675048828,0.989238440990448,0,440
0.5413998365402222,0.94013512134552,0,450
0.5184810757637024,0.9991354942321777,0,460
0.5091651678085327,1.0555202960968018,0,470
0.48217329382896423,1.1563239097595215,0,480
0.5105288028717041,1.0985260009765625,0,490
0.4963859021663666,1.0213596820831299,0,500
0.4763708710670471,1.2385481595993042,0,510
0.484749972820282,1.033150315284729,0,520
0.4931504428386688,0.8802342414855957,0,530
0.5223462581634521,1.123659372329712,0,540
0.4904601573944092,1.0534297227859497,0,550
0.5169288516044617,1.0452356338500977,0,560
0.46717369556427,1.0972856283187866,0,570
0.5502117872238159,0.941909909248352,0,580
0.5140160322189331,1.1036454439163208,0,590
0.5065348148345947,0.9111437797546387,0,600
0.518315315246582,0.8741849660873413,0,610
